ano,uf,regiao,causa_acidente,faixa_horario,total_acidentes,total_graves_fatais,total_mortos,total_feridos_graves,total_vitimas,taxa_gravidade
2023,SP,Sudeste,Falta de acostamento,Manhã,1,1,0,1,1,1.0
2023,SP,Sudeste,Falta de acostamento,Noite,2,2,0,2,2,1.0
2023,SP,Sudeste,Falta de acostamento,Tarde,2,1,0,1,2,0.5
2023,SP,Sudeste,Falta de elemento de contenção que evite a saída do leito carroçável,Manhã,2,0,0,0,2,0.0
2023,SP,Sudeste,Frear bruscamente,Madrugada,2,0,0,0,4,0.0
2023,SP,Sudeste,Frear bruscamente,Manhã,11,1,0,1,14,0.090909
2023,SP,Sudeste,Frear bruscamente,Noite,9,2,1,1,14,0.222222
2023,SP,Sudeste,Frear bruscamente,Tarde,15,1,0,1,15,0.066667
2023,SP,Sudeste,Fumaça,Manhã,1,0,0,0,1,0.0
2023,SP,Sudeste,Iluminação deficiente,Madrugada,1,1,0,1,1,1.0
2023,SP,Sudeste,Iluminação deficiente,Noite,6,2,0,2,7,0.333333
2023,SP,Sudeste,Ingestão de substâncias psicoativas pelo condutor,Madrugada,3,0,0,0,3,0.0
2023,SP,Sudeste,Ingestão de substâncias psicoativas pelo condutor,Manhã,1,0,0,0,0,0.0
2023,SP,Sudeste,Ingestão de substâncias psicoativas pelo condutor,Tarde,1,0,0,0,1,0.0
2023,SP,Sudeste,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Madrugada,2,1,0,1,3,0.5
2023,SP,Sudeste,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Manhã,3,0,0,0,2,0.0
2023,SP,Sudeste,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Noite,3,0,0,0,3,0.0
2023,SP,Sudeste,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Tarde,2,0,0,0,1,0.0
2023,SP,Sudeste,Ingestão de álcool ou de substâncias psicoativas pelo pedestre,Noite,3,0,0,0,2,0.0
2023,SP,Sudeste,Ingestão de álcool pelo condutor,Madrugada,52,13,5,14,42,0.25
2023,SP,Sudeste,Ingestão de álcool pelo condutor,Manhã,24,1,0,1,14,0.041667
2023,SP,Sudeste,Ingestão de álcool pelo condutor,Noite,76,11,4,10,57,0.144737
2023,SP,Sudeste,Ingestão de álcool pelo condutor,Tarde,32,6,1,7,29,0.1875
2023,SP,Sudeste,Mal súbito do condutor,Madrugada,4,0,0,0,4,0.0
2023,SP,Sudeste,Mal súbito do condutor,Manhã,15,4,2,2,19,0.266667
2023,SP,Sudeste,Mal súbito do condutor,Noite,8,3,0,4,11,0.375
2023,SP,Sudeste,Mal súbito do condutor,Tarde,10,3,3,0,9,0.3
2023,SP,Sudeste,Manobra de mudança de faixa,Madrugada,21,5,2,4,24,0.238095
2023,SP,Sudeste,Manobra de mudança de faixa,Manhã,138,15,3,13,148,0.108696
2023,SP,Sudeste,Manobra de mudança de faixa,Noite,84,7,1,7,98,0.083333
2023,SP,Sudeste,Manobra de mudança de faixa,Tarde,132,16,0,16,159,0.121212
2023,SP,Sudeste,Neblina,Madrugada,1,0,0,0,1,0.0
2023,SP,Sudeste,Objeto estático sobre o leito carroçável,Madrugada,4,1,0,1,4,0.25
2023,SP,Sudeste,Objeto estático sobre o leito carroçável,Manhã,10,2,0,2,10,0.2
2023,SP,Sudeste,Objeto estático sobre o leito carroçável,Noite,9,0,0,0,8,0.0
2023,SP,Sudeste,Objeto estático sobre o leito carroçável,Tarde,10,2,0,2,13,0.2
2023,SP,Sudeste,Obras na pista,Manhã,3,0,0,0,3,0.0
2023,SP,Sudeste,Obras na pista,Tarde,3,1,0,1,3,0.333333
2023,SP,Sudeste,Obstrução Via tentativa Assalto,Madrugada,1,0,0,0,2,0.0
2023,SP,Sudeste,Obstrução na via,Madrugada,1,0,0,0,0,0.0
2023,SP,Sudeste,Obstrução na via,Manhã,1,1,0,1,1,1.0
2023,SP,Sudeste,Obstrução na via,Tarde,1,1,0,1,1,1.0
2023,SP,Sudeste,Pedestre andava na pista,Madrugada,10,7,7,0,13,0.7
2023,SP,Sudeste,Pedestre andava na pista,Manhã,7,2,0,2,7,0.285714
2023,SP,Sudeste,Pedestre andava na pista,Noite,35,26,12,15,38,0.742857
2023,SP,Sudeste,Pedestre andava na pista,Tarde,7,5,2,3,7,0.714286
2023,SP,Sudeste,Pedestre cruzava a pista fora da faixa,Madrugada,7,6,4,2,9,0.857143
2023,SP,Sudeste,Pedestre cruzava a pista fora da faixa,Manhã,3,2,0,2,4,0.666667
2023,SP,Sudeste,Pedestre cruzava a pista fora da faixa,Noite,18,11,7,7,22,0.611111
2023,SP,Sudeste,Pedestre cruzava a pista fora da faixa,Tarde,8,6,2,4,8,0.75
2023,SP,Sudeste,Pista Escorregadia,Madrugada,3,1,0,1,3,0.333333
2023,SP,Sudeste,Pista Escorregadia,Manhã,18,0,0,0,17,0.0
2023,SP,Sudeste,Pista Escorregadia,Noite,17,2,0,2,21,0.117647
2023,SP,Sudeste,Pista Escorregadia,Tarde,17,1,0,1,17,0.058824
2023,SP,Sudeste,Pista em desnível,Noite,1,0,0,0,1,0.0
2023,SP,Sudeste,Pista esburacada,Madrugada,1,0,0,0,1,0.0
2023,SP,Sudeste,Pista esburacada,Manhã,2,0,0,0,3,0.0
2023,SP,Sudeste,Pista esburacada,Noite,5,1,0,1,6,0.2
2023,SP,Sudeste,Pista esburacada,Tarde,6,0,0,0,9,0.0
2023,SP,Sudeste,Problema com o freio,Madrugada,1,0,0,0,0,0.0
2023,SP,Sudeste,Problema com o freio,Manhã,6,2,0,2,8,0.333333
2023,SP,Sudeste,Problema com o freio,Noite,4,0,0,0,0,0.0
2023,SP,Sudeste,Problema com o freio,Tarde,8,1,0,1,9,0.125
2023,SP,Sudeste,Problema na suspensão,Manhã,1,0,0,0,1,0.0
2023,SP,Sudeste,Problema na suspensão,Tarde,1,0,0,0,1,0.0
2023,SP,Sudeste,Reação tardia ou ineficiente do condutor,Madrugada,186,39,9,41,241,0.209677
2023,SP,Sudeste,Reação tardia ou ineficiente do condutor,Manhã,343,43,4,41,418,0.125364
2023,SP,Sudeste,Reação tardia ou ineficiente do condutor,Noite,280,45,12,52,356,0.160714
2023,SP,Sudeste,Reação tardia ou ineficiente do condutor,Tarde,312,53,6,49,360,0.169872
2023,SP,Sudeste,Retorno proibido,Manhã,4,0,0,0,4,0.0
2023,SP,Sudeste,Retorno proibido,Noite,2,0,0,0,4,0.0
2023,SP,Sudeste,Retorno proibido,Tarde,6,1,0,1,6,0.166667
2023,SP,Sudeste,Sinalização mal posicionada,Madrugada,1,0,0,0,1,0.0
2023,SP,Sudeste,Sinalização mal posicionada,Manhã,2,0,0,0,2,0.0
2023,SP,Sudeste,Sinalização mal posicionada,Noite,1,0,0,0,3,0.0
2023,SP,Sudeste,Suicídio (presumido),Noite,1,0,0,0,1,0.0
2023,SP,Sudeste,Suicídio (presumido),Tarde,2,2,1,1,3,1.0
2023,SP,Sudeste,Trafegar com motocicleta (ou similar) entre as faixas,Madrugada,5,3,2,1,5,0.6
2023,SP,Sudeste,Trafegar com motocicleta (ou similar) entre as faixas,Manhã,98,15,3,13,111,0.153061
2023,SP,Sudeste,Trafegar com motocicleta (ou similar) entre as faixas,Noite,56,12,1,13,68,0.214286
2023,SP,Sudeste,Trafegar com motocicleta (ou similar) entre as faixas,Tarde,64,14,0,14,75,0.21875
2023,SP,Sudeste,Transitar na contramão,Madrugada,7,4,2,2,9,0.571429
2023,SP,Sudeste,Transitar na contramão,Manhã,8,2,1,1,8,0.25
2023,SP,Sudeste,Transitar na contramão,Noite,18,7,1,7,24,0.388889
2023,SP,Sudeste,Transitar na contramão,Tarde,14,5,5,2,24,0.357143
2023,SP,Sudeste,Transitar no acostamento,Madrugada,3,2,0,2,5,0.666667
2023,SP,Sudeste,Transitar no acostamento,Manhã,2,0,0,0,2,0.0
2023,SP,Sudeste,Transitar no acostamento,Noite,7,3,2,2,10,0.428571
2023,SP,Sudeste,Transitar no acostamento,Tarde,5,1,0,2,6,0.2
2023,SP,Sudeste,Transtornos Mentais (exceto suicidio),Manhã,1,0,0,0,0,0.0
2023,SP,Sudeste,Transtornos Mentais (exceto suicidio),Tarde,1,1,0,1,1,1.0
2023,SP,Sudeste,Ultrapassagem Indevida,Madrugada,3,0,0,0,3,0.0
2023,SP,Sudeste,Ultrapassagem Indevida,Manhã,17,3,1,2,25,0.176471
2023,SP,Sudeste,Ultrapassagem Indevida,Noite,10,4,1,3,10,0.4
2023,SP,Sudeste,Ultrapassagem Indevida,Tarde,20,3,2,2,21,0.15
2023,SP,Sudeste,Velocidade Incompatível,Madrugada,42,5,4,5,48,0.119048
2023,SP,Sudeste,Velocidade Incompatível,Manhã,57,9,2,11,73,0.157895
2023,SP,Sudeste,Velocidade Incompatível,Noite,41,7,2,6,47,0.170732
2023,SP,Sudeste,Velocidade Incompatível,Tarde,55,12,1,13,72,0.218182
2023,SP,Sudeste,Área urbana sem a presença de local apropriado para a travessia de pedestres,Madrugada,1,1,1,0,1,1.0
2023,SP,Sudeste,Área urbana sem a presença de local apropriado para a travessia de pedestres,Noite,1,1,0,1,1,1.0
2023,SP,Sudeste,Área urbana sem a presença de local apropriado para a travessia de pedestres,Tarde,1,1,0,1,1,1.0
2023,TO,Norte,Acessar a via sem observar a presença dos outros veículos,Madrugada,4,2,1,2,4,0.5
2023,TO,Norte,Acessar a via sem observar a presença dos outros veículos,Manhã,32,9,1,9,39,0.28125
2023,TO,Norte,Acessar a via sem observar a presença dos outros veículos,Noite,28,12,1,13,40,0.428571
2023,TO,Norte,Acessar a via sem observar a presença dos outros veículos,Tarde,25,9,2,10,27,0.36
2023,TO,Norte,Acesso irregular,Manhã,1,1,0,1,2,1.0
2023,TO,Norte,Acesso irregular,Noite,3,1,0,1,2,0.333333
2023,TO,Norte,Acesso irregular,Tarde,3,2,0,2,4,0.666667
2023,TO,Norte,Acumulo de areia ou detritos sobre o pavimento,Noite,1,1,0,1,2,1.0
2023,TO,Norte,Acumulo de areia ou detritos sobre o pavimento,Tarde,1,1,0,1,2,1.0
2023,TO,Norte,Acumulo de água sobre o pavimento,Tarde,1,0,0,0,0,0.0
2023,TO,Norte,Animais na Pista,Madrugada,3,0,0,0,3,0.0
2023,TO,Norte,Animais na Pista,Manhã,3,2,1,1,5,0.666667
2023,TO,Norte,Animais na Pista,Noite,14,4,2,3,18,0.285714
2023,TO,Norte,Animais na Pista,Tarde,1,0,0,0,1,0.0
2023,TO,Norte,Ausência de reação do condutor,Madrugada,18,12,8,12,25,0.666667
2023,TO,Norte,Ausência de reação do condutor,Manhã,23,7,3,6,27,0.304348
2023,TO,Norte,Ausência de reação do condutor,Noite,21,11,1,11,29,0.52381
2023,TO,Norte,Ausência de reação do condutor,Tarde,13,5,1,4,12,0.384615
2023,TO,Norte,Ausência de sinalização,Manhã,1,1,0,1,1,1.0
2023,TO,Norte,Ausência de sinalização,Noite,4,0,0,0,6,0.0
2023,TO,Norte,Ausência de sinalização,Tarde,1,0,0,0,1,0.0
2023,TO,Norte,Avarias e/ou desgaste excessivo no pneu,Manhã,4,1,0,1,5,0.25
2023,TO,Norte,Avarias e/ou desgaste excessivo no pneu,Tarde,2,0,0,0,4,0.0
2023,TO,Norte,Chuva,Madrugada,1,0,0,0,0,0.0
2023,TO,Norte,Chuva,Manhã,1,0,0,0,1,0.0
2023,TO,Norte,Chuva,Noite,1,1,0,1,2,1.0
2023,TO,Norte,Chuva,Tarde,1,0,0,0,2,0.0
2023,TO,Norte,Condutor Dormindo,Madrugada,6,3,3,1,9,0.5
2023,TO,Norte,Condutor Dormindo,Manhã,3,0,0,0,4,0.0
2023,TO,Norte,Condutor Dormindo,Noite,2,0,0,0,2,0.0
2023,TO,Norte,Condutor Dormindo,Tarde,8,4,0,6,16,0.5
2023,TO,Norte,Condutor deixou de manter distância do veículo da frente,Madrugada,5,1,0,1,6,0.2
2023,TO,Norte,Condutor deixou de manter distância do veículo da frente,Manhã,9,3,0,3,6,0.333333
2023,TO,Norte,Condutor deixou de manter distância do veículo da frente,Noite,9,3,0,4,8,0.333333
2023,TO,Norte,Condutor deixou de manter distância do veículo da frente,Tarde,15,5,0,10,22,0.333333
2023,TO,Norte,Condutor usando celular,Manhã,1,0,0,0,1,0.0
2023,TO,Norte,Condutor usando celular,Tarde,1,1,0,1,1,1.0
2023,TO,Norte,Conversão proibida,Manhã,1,1,0,1,1,1.0
2023,TO,Norte,Conversão proibida,Noite,1,0,0,0,1,0.0
2023,TO,Norte,Conversão proibida,Tarde,1,1,0,1,2,1.0
2023,TO,Norte,Deficiência do Sistema de Iluminação/Sinalização,Noite,3,0,0,0,6,0.0
2023,TO,Norte,Demais Fenômenos da natureza,Manhã,2,1,0,2,3,0.5
2023,TO,Norte,Demais Fenômenos da natureza,Noite,1,1,0,1,1,1.0
2023,TO,Norte,Demais falhas mecânicas ou elétricas,Madrugada,8,1,1,1,6,0.125
2023,TO,Norte,Demais falhas mecânicas ou elétricas,Manhã,8,0,0,0,5,0.0
2023,TO,Norte,Demais falhas mecânicas ou elétricas,Noite,6,2,0,2,4,0.333333
2023,TO,Norte,Demais falhas mecânicas ou elétricas,Tarde,10,3,0,4,15,0.3
2023,TO,Norte,Demais falhas na via,Manhã,2,1,0,1,1,0.5
2023,TO,Norte,Desrespeitar a preferência no cruzamento,Manhã,6,2,0,2,8,0.333333
2023,TO,Norte,Desrespeitar a preferência no cruzamento,Noite,6,3,1,2,5,0.5
2023,TO,Norte,Desrespeitar a preferência no cruzamento,Tarde,5,3,0,6,10,0.6
2023,TO,Norte,Desvio temporário,Madrugada,1,1,0,1,1,1.0
2023,TO,Norte,Desvio temporário,Noite,1,1,0,1,1,1.0
2023,TO,Norte,Entrada inopinada do pedestre,Manhã,3,2,0,2,4,0.666667
2023,TO,Norte,Entrada inopinada do pedestre,Noite,3,2,0,2,3,0.666667
2023,TO,Norte,Entrada inopinada do pedestre,Tarde,3,2,0,2,3,0.666667
2023,TO,Norte,Estacionar ou parar em local proibido,Madrugada,1,0,0,0,1,0.0
2023,TO,Norte,Estacionar ou parar em local proibido,Noite,1,1,0,2,2,1.0
2023,TO,Norte,Estacionar ou parar em local proibido,Tarde,1,1,1,0,1,1.0
2023,TO,Norte,Falta de elemento de contenção que evite a saída do leito carroçável,Noite,1,0,0,0,2,0.0
2023,TO,Norte,Faróis desregulados,Noite,1,1,0,1,1,1.0
2023,TO,Norte,Frear bruscamente,Manhã,2,1,0,1,3,0.5
2023,TO,Norte,Frear bruscamente,Noite,1,0,0,0,0,0.0
2023,TO,Norte,Frear bruscamente,Tarde,2,0,0,0,0,0.0
2023,TO,Norte,Iluminação deficiente,Madrugada,1,1,0,1,1,1.0
2023,TO,Norte,Ingestão de álcool ou de substâncias psicoativas pelo pedestre,Noite,2,1,0,1,2,0.5
2023,TO,Norte,Ingestão de álcool pelo condutor,Madrugada,13,2,0,2,7,0.153846
2023,TO,Norte,Ingestão de álcool pelo condutor,Manhã,9,2,1,1,9,0.222222
2023,TO,Norte,Ingestão de álcool pelo condutor,Noite,19,7,2,7,23,0.368421
2023,TO,Norte,Ingestão de álcool pelo condutor,Tarde,6,2,0,2,5,0.333333
2023,TO,Norte,Mal súbito do condutor,Manhã,1,0,0,0,1,0.0
2023,TO,Norte,Mal súbito do condutor,Noite,1,1,0,1,2,1.0
2023,TO,Norte,Mal súbito do condutor,Tarde,1,0,0,0,1,0.0
2023,TO,Norte,Manobra de mudança de faixa,Madrugada,1,0,0,0,3,0.0
2023,TO,Norte,Manobra de mudança de faixa,Manhã,10,3,0,3,14,0.3
2023,TO,Norte,Manobra de mudança de faixa,Noite,6,3,0,3,7,0.5
2023,TO,Norte,Manobra de mudança de faixa,Tarde,7,3,1,3,6,0.428571
2023,TO,Norte,Modificação proibida,Madrugada,1,1,1,0,1,1.0
2023,TO,Norte,Objeto estático sobre o leito carroçável,Madrugada,2,1,1,0,2,0.5
2023,TO,Norte,Objeto estático sobre o leito carroçável,Noite,1,1,0,1,1,1.0
2023,TO,Norte,Obras na pista,Noite,2,2,0,2,2,1.0
2023,TO,Norte,Participar de racha,Tarde,1,1,0,1,2,1.0
2023,TO,Norte,Pedestre andava na pista,Madrugada,1,1,1,0,1,1.0
2023,TO,Norte,Pedestre andava na pista,Manhã,1,1,0,1,1,1.0
2023,TO,Norte,Pedestre andava na pista,Noite,2,2,1,1,3,1.0
2023,TO,Norte,Pedestre cruzava a pista fora da faixa,Manhã,1,0,0,0,1,0.0
2023,TO,Norte,Pista Escorregadia,Manhã,1,1,0,2,2,1.0
2023,TO,Norte,Pista Escorregadia,Tarde,1,1,0,3,3,1.0
2023,TO,Norte,Pista esburacada,Noite,3,1,0,1,3,0.333333
2023,TO,Norte,Problema com o freio,Tarde,1,0,0,0,1,0.0
2023,TO,Norte,Problema na suspensão,Manhã,1,0,0,0,0,0.0
2023,TO,Norte,Reação tardia ou ineficiente do condutor,Madrugada,10,5,1,4,9,0.5
2023,TO,Norte,Reação tardia ou ineficiente do condutor,Manhã,36,9,1,9,42,0.25
2023,TO,Norte,Reação tardia ou ineficiente do condutor,Noite,23,9,2,20,58,0.391304
2023,TO,Norte,Reação tardia ou ineficiente do condutor,Tarde,31,11,3,9,34,0.354839
2023,TO,Norte,Restrição de visibilidade em curvas verticais,Madrugada,1,0,0,0,0,0.0
2023,TO,Norte,Retorno proibido,Tarde,1,0,0,0,0,0.0
2023,TO,Norte,Transitar na contramão,Madrugada,3,2,1,4,8,0.666667
2023,TO,Norte,Transitar na contramão,Manhã,8,6,4,2,13,0.75
2023,TO,Norte,Transitar na contramão,Noite,16,14,11,6,34,0.875
2023,TO,Norte,Transitar na contramão,Tarde,5,3,1,3,6,0.6
2023,TO,Norte,Transitar no acostamento,Madrugada,1,0,0,0,1,0.0
2023,TO,Norte,Transitar no acostamento,Tarde,2,1,0,1,2,0.5
2023,TO,Norte,Ultrapassagem Indevida,Madrugada,3,2,3,1,8,0.666667
2023,TO,Norte,Ultrapassagem Indevida,Manhã,5,1,0,1,11,0.2
2023,TO,Norte,Ultrapassagem Indevida,Noite,7,5,3,4,10,0.714286
2023,TO,Norte,Ultrapassagem Indevida,Tarde,10,3,0,3,13,0.3
2023,TO,Norte,Velocidade Incompatível,Madrugada,1,1,1,1,2,1.0
2023,TO,Norte,Velocidade Incompatível,Manhã,6,2,2,1,10,0.333333
2023,TO,Norte,Velocidade Incompatível,Noite,4,4,1,6,7,1.0
2023,TO,Norte,Velocidade Incompatível,Tarde,7,2,1,1,7,0.285714
2023,TO,Norte,Área urbana sem a presença de local apropriado para a travessia de pedestres,Noite,1,0,0,0,3,0.0
2024,AC,Norte,Acessar a via sem observar a presença dos outros veículos,Manhã,12,1,0,1,17,0.083333
2024,AC,Norte,Acessar a via sem observar a presença dos outros veículos,Noite,7,3,0,4,8,0.428571
2024,AC,Norte,Acessar a via sem observar a presença dos outros veículos,Tarde,17,3,1,2,18,0.176471
2024,AC,Norte,Acesso irregular,Manhã,2,1,0,1,2,0.5
2024,AC,Norte,Acesso irregular,Noite,4,2,1,1,5,0.5
2024,AC,Norte,Acumulo de areia ou detritos sobre o pavimento,Manhã,1,1,0,2,3,1.0
2024,AC,Norte,Acumulo de areia ou detritos sobre o pavimento,Noite,1,0,0,0,1,0.0
2024,AC,Norte,Acumulo de areia ou detritos sobre o pavimento,Tarde,2,1,0,4,5,0.5
2024,AC,Norte,Acumulo de óleo sobre o pavimento,Manhã,1,1,0,1,1,1.0
2024,AC,Norte,Acumulo de óleo sobre o pavimento,Tarde,2,1,0,1,3,0.5
2024,AC,Norte,Afundamento ou ondulação no pavimento,Noite,3,1,1,0,3,0.333333
2024,AC,Norte,Afundamento ou ondulação no pavimento,Tarde,1,1,0,1,1,1.0
2024,AC,Norte,Animais na Pista,Manhã,3,0,0,0,3,0.0
2024,AC,Norte,Animais na Pista,Noite,5,0,0,0,5,0.0
2024,AC,Norte,Animais na Pista,Tarde,1,0,0,0,2,0.0
2024,AC,Norte,Ausência de reação do condutor,Madrugada,6,2,3,0,4,0.333333
2024,AC,Norte,Ausência de reação do condutor,Manhã,11,2,1,1,12,0.181818
2024,AC,Norte,Ausência de reação do condutor,Noite,17,7,0,7,23,0.411765
2024,AC,Norte,Ausência de reação do condutor,Tarde,10,4,0,4,15,0.4
2024,AC,Norte,Avarias e/ou desgaste excessivo no pneu,Manhã,1,0,0,0,0,0.0
2024,AC,Norte,Chuva,Tarde,2,0,0,0,3,0.0
2024,AC,Norte,Condutor Dormindo,Madrugada,1,0,0,0,0,0.0
2024,AC,Norte,Condutor deixou de manter distância do veículo da frente,Manhã,10,3,0,3,14,0.3
2024,AC,Norte,Condutor deixou de manter distância do veículo da frente,Noite,6,1,0,1,10,0.166667
2024,AC,Norte,Condutor deixou de manter distância do veículo da frente,Tarde,8,3,0,3,10,0.375
2024,AC,Norte,Condutor usando celular,Tarde,1,0,0,0,1,0.0
2024,AC,Norte,Conversão proibida,Manhã,1,0,0,0,1,0.0
2024,AC,Norte,Conversão proibida,Tarde,1,1,0,1,1,1.0
2024,AC,Norte,Curva acentuada,Tarde,1,0,0,0,2,0.0
2024,AC,Norte,Demais Fenômenos da natureza,Manhã,1,0,0,0,0,0.0
2024,AC,Norte,Demais falhas mecânicas ou elétricas,Manhã,4,1,0,1,3,0.25
2024,AC,Norte,Demais falhas mecânicas ou elétricas,Noite,3,0,0,0,0,0.0
2024,AC,Norte,Demais falhas mecânicas ou elétricas,Tarde,6,1,0,1,6,0.166667
2024,AC,Norte,Demais falhas na via,Manhã,1,1,0,1,1,1.0
2024,AC,Norte,Demais falhas na via,Noite,2,1,0,1,3,0.5
2024,AC,Norte,Desrespeitar a preferência no cruzamento,Manhã,3,1,0,1,5,0.333333
2024,AC,Norte,Desrespeitar a preferência no cruzamento,Noite,3,0,0,0,3,0.0
2024,AC,Norte,Desrespeitar a preferência no cruzamento,Tarde,5,2,0,2,8,0.4
2024,AC,Norte,Entrada inopinada do pedestre,Madrugada,1,1,0,1,1,1.0
2024,AC,Norte,Entrada inopinada do pedestre,Manhã,1,0,0,0,1,0.0
2024,AC,Norte,Estacionar ou parar em local proibido,Madrugada,1,0,0,0,1,0.0
2024,AC,Norte,Estacionar ou parar em local proibido,Manhã,2,1,0,1,2,0.5
2024,AC,Norte,Estacionar ou parar em local proibido,Noite,1,1,0,1,1,1.0
2024,AC,Norte,Estacionar ou parar em local proibido,Tarde,1,1,0,1,1,1.0
2024,AC,Norte,Falta de acostamento,Noite,1,1,0,2,3,1.0
2024,AC,Norte,Frear bruscamente,Manhã,2,1,0,1,1,0.5
2024,AC,Norte,Iluminação deficiente,Madrugada,1,1,0,1,1,1.0
2024,AC,Norte,Iluminação deficiente,Noite,3,2,0,2,6,0.666667
2024,AC,Norte,Ingestão de álcool pelo condutor,Madrugada,2,1,0,1,2,0.5
2024,AC,Norte,Ingestão de álcool pelo condutor,Noite,4,0,0,0,8,0.0
2024,AC,Norte,Ingestão de álcool pelo condutor,Tarde,2,1,1,0,2,0.5
2024,AC,Norte,Manobra de mudança de faixa,Manhã,6,1,0,1,11,0.166667
2024,AC,Norte,Manobra de mudança de faixa,Noite,5,2,0,2,7,0.4
2024,AC,Norte,Manobra de mudança de faixa,Tarde,5,1,0,1,10,0.2
2024,AC,Norte,Pedestre andava na pista,Noite,2,2,0,3,5,1.0
2024,AC,Norte,Pedestre cruzava a pista fora da faixa,Manhã,1,0,0,0,1,0.0
2024,AC,Norte,Pista Escorregadia,Manhã,1,1,0,1,1,1.0
2024,AC,Norte,Pista Escorregadia,Tarde,1,0,0,0,1,0.0
2024,AC,Norte,Pista esburacada,Manhã,2,1,0,1,2,0.5
2024,AC,Norte,Pista esburacada,Tarde,5,3,5,5,13,0.6
2024,AC,Norte,Reação tardia ou ineficiente do condutor,Madrugada,3,2,1,1,5,0.666667
2024,AC,Norte,Reação tardia ou ineficiente do condutor,Manhã,11,4,1,5,15,0.363636
2024,AC,Norte,Reação tardia ou ineficiente do condutor,Noite,9,4,0,4,16,0.444444
2024,AC,Norte,Reação tardia ou ineficiente do condutor,Tarde,22,4,3,2,29,0.181818
2024,AC,Norte,Retorno proibido,Manhã,1,1,0,1,1,1.0
2024,AC,Norte,Retorno proibido,Tarde,3,1,0,1,3,0.333333
2024,AC,Norte,Suicídio (presumido),Tarde,1,0,0,0,1,0.0
2024,AC,Norte,Transitar na contramão,Madrugada,1,0,0,0,0,0.0
2024,AC,Norte,Transitar na contramão,Manhã,2,1,2,0,2,0.5
2024,AC,Norte,Transitar na contramão,Noite,4,2,0,3,5,0.5
2024,AC,Norte,Transitar na contramão,Tarde,4,1,0,1,4,0.25
2024,AC,Norte,Transitar no acostamento,Manhã,1,0,0,0,0,0.0
2024,AC,Norte,Ultrapassagem Indevida,Manhã,1,0,0,0,4,0.0
2024,AC,Norte,Ultrapassagem Indevida,Noite,1,0,0,0,0,0.0
2024,AC,Norte,Ultrapassagem Indevida,Tarde,2,0,0,0,3,0.0
2024,AC,Norte,Velocidade Incompatível,Madrugada,1,0,0,0,0,0.0
2024,AC,Norte,Velocidade Incompatível,Noite,2,0,0,0,5,0.0
2024,AC,Norte,Velocidade Incompatível,Tarde,2,1,0,1,1,0.5
2024,AL,Nordeste,Acessar a via sem observar a presença dos outros veículos,Madrugada,2,1,1,0,1,0.5
2024,AL,Nordeste,Acessar a via sem observar a presença dos outros veículos,Manhã,24,12,6,15,48,0.5
2024,AL,Nordeste,Acessar a via sem observar a presença dos outros veículos,Noite,27,14,2,15,57,0.518519
2024,AL,Nordeste,Acessar a via sem observar a presença dos outros veículos,Tarde,34,14,1,15,44,0.411765
2024,AL,Nordeste,Acesso irregular,Manhã,2,1,0,1,2,0.5
2024,AL,Nordeste,Acesso irregular,Noite,4,0,0,0,3,0.0
2024,AL,Nordeste,Acesso irregular,Tarde,5,1,0,2,6,0.2
2024,AL,Nordeste,Acostamento em desnível,Madrugada,1,1,1,0,1,1.0
2024,AL,Nordeste,Acostamento em desnível,Manhã,1,1,2,0,3,1.0
2024,AL,Nordeste,Acostamento em desnível,Tarde,2,1,0,1,1,0.5
2024,AL,Nordeste,Acumulo de areia ou detritos sobre o pavimento,Manhã,1,0,0,0,1,0.0
2024,AL,Nordeste,Acumulo de água sobre o pavimento,Manhã,5,1,0,1,5,0.2
2024,AL,Nordeste,Acumulo de água sobre o pavimento,Tarde,5,3,1,2,6,0.6
2024,AL,Nordeste,Acumulo de óleo sobre o pavimento,Tarde,1,0,0,0,1,0.0
2024,AL,Nordeste,Afundamento ou ondulação no pavimento,Madrugada,1,0,0,0,1,0.0
2024,AL,Nordeste,Animais na Pista,Madrugada,12,5,4,2,10,0.416667
2024,AL,Nordeste,Animais na Pista,Manhã,2,1,0,1,2,0.5
2024,AL,Nordeste,Animais na Pista,Noite,20,8,1,7,19,0.4
2024,AL,Nordeste,Animais na Pista,Tarde,2,0,0,0,2,0.0
2024,AL,Nordeste,Ausência de reação do condutor,Madrugada,9,2,0,3,9,0.222222
2024,AL,Nordeste,Ausência de reação do condutor,Manhã,14,3,0,5,18,0.214286
2024,AL,Nordeste,Ausência de reação do condutor,Noite,16,7,2,7,18,0.4375
2024,AL,Nordeste,Ausência de reação do condutor,Tarde,13,4,2,2,13,0.307692
2024,AL,Nordeste,Ausência de sinalização,Noite,1,0,0,0,0,0.0
2024,AL,Nordeste,Avarias e/ou desgaste excessivo no pneu,Madrugada,2,1,0,1,3,0.5
2024,AL,Nordeste,Avarias e/ou desgaste excessivo no pneu,Manhã,2,0,0,0,2,0.0
2024,AL,Nordeste,Avarias e/ou desgaste excessivo no pneu,Noite,2,1,1,0,3,0.5
