data,ano,mes_numero,dia_semana,dia_semana_numero,fim_semana,uf,regiao,total_acidentes,total_graves_fatais,total_mortos,total_feridos_graves,total_vitimas,taxa_gravidade
2022-07-09,2022,7,sábado,6,True,MG,Sudeste,39,8,2,6,53,0.205128
2022-07-09,2022,7,sábado,6,True,MS,Centro-Oeste,7,3,1,5,12,0.428571
2022-07-09,2022,7,sábado,6,True,MT,Centro-Oeste,11,3,1,4,14,0.272727
2022-07-09,2022,7,sábado,6,True,PA,Norte,5,1,1,0,3,0.2
2022-07-09,2022,7,sábado,6,True,PB,Nordeste,8,4,4,2,10,0.5
2022-07-09,2022,7,sábado,6,True,PE,Nordeste,5,1,1,0,8,0.2
2022-07-09,2022,7,sábado,6,True,PI,Nordeste,3,0,0,0,1,0.0
2022-07-09,2022,7,sábado,6,True,PR,Sul,23,5,1,5,24,0.217391
2022-07-09,2022,7,sábado,6,True,RJ,Sudeste,13,3,2,2,12,0.230769
2022-07-09,2022,7,sábado,6,True,RN,Nordeste,3,2,0,2,5,0.666667
2022-07-09,2022,7,sábado,6,True,RO,Norte,3,0,0,0,3,0.0
2022-07-09,2022,7,sábado,6,True,RS,Sul,13,6,3,7,19,0.461538
2022-07-09,2022,7,sábado,6,True,SC,Sul,26,5,1,4,25,0.192308
2022-07-09,2022,7,sábado,6,True,SE,Nordeste,2,1,0,1,2,0.5
2022-07-09,2022,7,sábado,6,True,SP,Sudeste,14,2,0,2,16,0.142857
2022-07-09,2022,7,sábado,6,True,TO,Norte,3,2,0,2,6,0.666667
2022-07-10,2022,7,domingo,0,True,AL,Nordeste,1,0,0,0,0,0.0
2022-07-10,2022,7,domingo,0,True,BA,Nordeste,10,4,1,3,11,0.4
2022-07-10,2022,7,domingo,0,True,CE,Nordeste,1,1,0,1,1,1.0
2022-07-10,2022,7,domingo,0,True,DF,Centro-Oeste,3,0,0,0,5,0.0
2022-07-10,2022,7,domingo,0,True,ES,Sudeste,8,3,1,2,7,0.375
2022-07-10,2022,7,domingo,0,True,GO,Centro-Oeste,18,8,3,8,30,0.444444
2022-07-10,2022,7,domingo,0,True,MA,Nordeste,4,3,1,2,5,0.75
2022-07-10,2022,7,domingo,0,True,MG,Sudeste,22,4,1,9,33,0.181818
2022-07-10,2022,7,domingo,0,True,MS,Centro-Oeste,3,1,0,1,3,0.333333
2022-07-10,2022,7,domingo,0,True,MT,Centro-Oeste,7,2,0,3,9,0.285714
2022-07-10,2022,7,domingo,0,True,PA,Norte,1,1,1,0,1,1.0
2022-07-10,2022,7,domingo,0,True,PB,Nordeste,5,5,0,5,5,1.0
2022-07-10,2022,7,domingo,0,True,PE,Nordeste,11,4,1,3,14,0.363636
2022-07-10,2022,7,domingo,0,True,PI,Nordeste,5,1,0,1,5,0.2
2022-07-10,2022,7,domingo,0,True,PR,Sul,23,6,2,4,29,0.26087
2022-07-10,2022,7,domingo,0,True,RJ,Sudeste,17,4,0,5,19,0.235294
2022-07-10,2022,7,domingo,0,True,RN,Nordeste,1,0,0,0,1,0.0
2022-07-10,2022,7,domingo,0,True,RO,Norte,6,1,0,1,8,0.166667
2022-07-10,2022,7,domingo,0,True,RS,Sul,18,2,0,2,18,0.111111
2022-07-10,2022,7,domingo,0,True,SC,Sul,22,8,1,9,28,0.363636
2022-07-10,2022,7,domingo,0,True,SP,Sudeste,10,3,0,3,13,0.3
2022-07-10,2022,7,domingo,0,True,TO,Norte,5,3,1,2,7,0.6
2022-07-11,2022,7,segunda-feira,1,False,AM,Norte,2,0,0,0,1,0.0
2022-07-11,2022,7,segunda-feira,1,False,AP,Norte,2,0,0,0,2,0.0
2022-07-11,2022,7,segunda-feira,1,False,BA,Nordeste,8,4,5,0,11,0.5
2022-07-11,2022,7,segunda-feira,1,False,CE,Nordeste,2,0,0,0,1,0.0
2022-07-11,2022,7,segunda-feira,1,False,DF,Centro-Oeste,2,1,0,1,1,0.5
2022-07-11,2022,7,segunda-feira,1,False,ES,Sudeste,4,0,0,0,5,0.0
2022-07-11,2022,7,segunda-feira,1,False,GO,Centro-Oeste,8,2,0,2,9,0.25
2022-07-11,2022,7,segunda-feira,1,False,MA,Nordeste,6,4,1,3,6,0.666667
2022-07-11,2022,7,segunda-feira,1,False,MG,Sudeste,24,5,2,7,31,0.208333
2022-07-11,2022,7,segunda-feira,1,False,MS,Centro-Oeste,2,1,0,1,2,0.5
2022-07-11,2022,7,segunda-feira,1,False,MT,Centro-Oeste,4,1,0,1,8,0.25
2022-07-11,2022,7,segunda-feira,1,False,PA,Norte,4,3,2,1,4,0.75
2022-07-11,2022,7,segunda-feira,1,False,PB,Nordeste,1,1,0,1,1,1.0
2022-07-11,2022,7,segunda-feira,1,False,PE,Nordeste,8,4,0,6,12,0.5
2022-07-11,2022,7,segunda-feira,1,False,PI,Nordeste,5,0,0,0,2,0.0
2022-07-11,2022,7,segunda-feira,1,False,PR,Sul,20,9,0,12,23,0.45
2022-07-11,2022,7,segunda-feira,1,False,RJ,Sudeste,9,4,3,3,14,0.444444
2022-07-11,2022,7,segunda-feira,1,False,RN,Nordeste,7,2,0,2,8,0.285714
2022-07-11,2022,7,segunda-feira,1,False,RO,Norte,3,1,1,0,4,0.333333
2022-07-11,2022,7,segunda-feira,1,False,RR,Norte,1,0,0,0,0,0.0
2022-07-11,2022,7,segunda-feira,1,False,RS,Sul,12,2,1,2,16,0.166667
2022-07-11,2022,7,segunda-feira,1,False,SC,Sul,22,7,1,6,23,0.318182
2022-07-11,2022,7,segunda-feira,1,False,SE,Nordeste,1,0,0,0,1,0.0
2022-07-11,2022,7,segunda-feira,1,False,SP,Sudeste,12,1,0,1,9,0.083333
2022-07-12,2022,7,terça-feira,2,False,AC,Norte,1,0,0,0,1,0.0
2022-07-12,2022,7,terça-feira,2,False,AL,Nordeste,3,1,1,1,4,0.333333
2022-07-12,2022,7,terça-feira,2,False,BA,Nordeste,4,2,0,2,5,0.5
2022-07-12,2022,7,terça-feira,2,False,CE,Nordeste,2,1,0,1,2,0.5
2022-07-12,2022,7,terça-feira,2,False,ES,Sudeste,4,3,0,3,4,0.75
2022-07-12,2022,7,terça-feira,2,False,GO,Centro-Oeste,6,0,0,0,5,0.0
2022-07-12,2022,7,terça-feira,2,False,MA,Nordeste,1,0,0,0,1,0.0
2022-07-12,2022,7,terça-feira,2,False,MG,Sudeste,24,6,1,7,24,0.25
2022-07-12,2022,7,terça-feira,2,False,MS,Centro-Oeste,3,1,1,0,4,0.333333
2022-07-12,2022,7,terça-feira,2,False,MT,Centro-Oeste,10,3,3,1,14,0.3
2022-07-12,2022,7,terça-feira,2,False,PA,Norte,2,1,0,1,2,0.5
2022-07-12,2022,7,terça-feira,2,False,PB,Nordeste,1,0,0,0,2,0.0
2022-07-12,2022,7,terça-feira,2,False,PE,Nordeste,5,2,2,1,6,0.4
2022-07-12,2022,7,terça-feira,2,False,PI,Nordeste,3,2,0,2,4,0.666667
2022-07-12,2022,7,terça-feira,2,False,PR,Sul,24,3,1,3,25,0.125
2022-07-12,2022,7,terça-feira,2,False,RJ,Sudeste,11,2,2,0,14,0.181818
2022-07-12,2022,7,terça-feira,2,False,RN,Nordeste,5,1,0,1,5,0.2
2022-07-12,2022,7,terça-feira,2,False,RO,Norte,2,1,0,1,3,0.5
2022-07-12,2022,7,terça-feira,2,False,RS,Sul,7,1,0,1,7,0.142857
2022-07-12,2022,7,terça-feira,2,False,SC,Sul,19,5,0,5,27,0.263158
2022-07-12,2022,7,terça-feira,2,False,SE,Nordeste,1,1,0,1,1,1.0
2022-07-12,2022,7,terça-feira,2,False,SP,Sudeste,6,0,0,0,9,0.0
2022-07-12,2022,7,terça-feira,2,False,TO,Norte,1,1,0,1,1,1.0
2022-07-13,2022,7,quarta-feira,3,False,BA,Nordeste,6,2,1,1,10,0.333333
2022-07-13,2022,7,quarta-feira,3,False,CE,Nordeste,5,0,0,0,3,0.0
2022-07-13,2022,7,quarta-feira,3,False,DF,Centro-Oeste,6,2,0,2,6,0.333333
2022-07-13,2022,7,quarta-feira,3,False,ES,Sudeste,5,1,0,1,4,0.2
2022-07-13,2022,7,quarta-feira,3,False,GO,Centro-Oeste,5,1,2,0,7,0.2
2022-07-13,2022,7,quarta-feira,3,False,MA,Nordeste,3,1,1,1,4,0.333333
2022-07-13,2022,7,quarta-feira,3,False,MG,Sudeste,20,5,2,3,28,0.25
2022-07-13,2022,7,quarta-feira,3,False,MS,Centro-Oeste,7,4,1,3,10,0.571429
2022-07-13,2022,7,quarta-feira,3,False,MT,Centro-Oeste,3,1,2,0,4,0.333333
2022-07-13,2022,7,quarta-feira,3,False,PB,Nordeste,3,2,0,2,3,0.666667
2022-07-13,2022,7,quarta-feira,3,False,PE,Nordeste,8,4,0,4,12,0.5
2022-07-13,2022,7,quarta-feira,3,False,PI,Nordeste,1,0,0,0,1,0.0
2022-07-13,2022,7,quarta-feira,3,False,PR,Sul,22,8,2,7,24,0.363636
2022-07-13,2022,7,quarta-feira,3,False,RJ,Sudeste,7,3,1,2,6,0.428571
2022-07-13,2022,7,quarta-feira,3,False,RN,Nordeste,2,1,1,0,3,0.5
2022-07-13,2022,7,quarta-feira,3,False,RO,Norte,4,1,1,1,4,0.25
2022-07-13,2022,7,quarta-feira,3,False,RS,Sul,13,1,0,1,12,0.076923
2022-07-13,2022,7,quarta-feira,3,False,SC,Sul,14,1,0,1,14,0.071429
2022-07-13,2022,7,quarta-feira,3,False,SP,Sudeste,10,4,0,4,14,0.4
2022-07-13,2022,7,quarta-feira,3,False,TO,Norte,1,0,0,0,1,0.0
2022-07-14,2022,7,quinta-feira,4,False,AL,Nordeste,2,0,0,0,1,0.0
2022-07-14,2022,7,quinta-feira,4,False,AM,Norte,1,0,0,0,0,0.0
2022-07-14,2022,7,quinta-feira,4,False,BA,Nordeste,12,4,1,5,18,0.333333
2022-07-14,2022,7,quinta-feira,4,False,CE,Nordeste,5,2,1,1,6,0.4
2022-07-14,2022,7,quinta-feira,4,False,DF,Centro-Oeste,4,1,0,1,4,0.25
2022-07-14,2022,7,quinta-feira,4,False,ES,Sudeste,7,4,1,3,12,0.571429
2022-07-14,2022,7,quinta-feira,4,False,GO,Centro-Oeste,5,2,2,0,4,0.4
2022-07-14,2022,7,quinta-feira,4,False,MA,Nordeste,2,0,0,0,5,0.0
2022-07-14,2022,7,quinta-feira,4,False,MG,Sudeste,19,2,0,2,17,0.105263
2022-07-14,2022,7,quinta-feira,4,False,MS,Centro-Oeste,5,2,2,1,10,0.4
2022-07-14,2022,7,quinta-feira,4,False,MT,Centro-Oeste,4,1,1,3,9,0.25
2022-07-14,2022,7,quinta-feira,4,False,PA,Norte,1,0,0,0,0,0.0
2022-07-14,2022,7,quinta-feira,4,False,PB,Nordeste,4,1,0,1,4,0.25
2022-07-14,2022,7,quinta-feira,4,False,PE,Nordeste,6,2,1,1,7,0.333333
2022-07-14,2022,7,quinta-feira,4,False,PI,Nordeste,2,1,0,1,2,0.5
2022-07-14,2022,7,quinta-feira,4,False,PR,Sul,16,3,1,2,12,0.1875
2022-07-14,2022,7,quinta-feira,4,False,RJ,Sudeste,10,1,0,1,13,0.1
2022-07-14,2022,7,quinta-feira,4,False,RN,Nordeste,5,0,0,0,5,0.0
2022-07-14,2022,7,quinta-feira,4,False,RO,Norte,4,1,0,1,5,0.25
2022-07-14,2022,7,quinta-feira,4,False,RS,Sul,10,0,0,0,8,0.0
2022-07-14,2022,7,quinta-feira,4,False,SC,Sul,22,6,2,4,20,0.272727
2022-07-14,2022,7,quinta-feira,4,False,SE,Nordeste,2,0,0,0,1,0.0
2022-07-14,2022,7,quinta-feira,4,False,SP,Sudeste,12,2,1,1,12,0.166667
2022-07-14,2022,7,quinta-feira,4,False,TO,Norte,2,1,0,1,1,0.5
2022-07-15,2022,7,sexta-feira,5,False,AL,Nordeste,1,0,0,0,3,0.0
2022-07-15,2022,7,sexta-feira,5,False,AM,Norte,1,1,0,1,1,1.0
2022-07-15,2022,7,sexta-feira,5,False,BA,Nordeste,8,5,1,5,9,0.625
2022-07-15,2022,7,sexta-feira,5,False,CE,Nordeste,2,0,0,0,3,0.0
2022-07-15,2022,7,sexta-feira,5,False,DF,Centro-Oeste,3,0,0,0,4,0.0
2022-07-15,2022,7,sexta-feira,5,False,ES,Sudeste,6,3,0,3,9,0.5
2022-07-15,2022,7,sexta-feira,5,False,GO,Centro-Oeste,8,4,2,2,9,0.5
2022-07-15,2022,7,sexta-feira,5,False,MA,Nordeste,1,0,0,0,2,0.0
2022-07-15,2022,7,sexta-feira,5,False,MG,Sudeste,15,6,2,5,20,0.4
2022-07-15,2022,7,sexta-feira,5,False,MS,Centro-Oeste,4,0,0,0,8,0.0
2022-07-15,2022,7,sexta-feira,5,False,MT,Centro-Oeste,7,4,0,5,9,0.571429
2022-07-15,2022,7,sexta-feira,5,False,PA,Norte,4,1,0,1,4,0.25
2022-07-15,2022,7,sexta-feira,5,False,PB,Nordeste,3,0,0,0,5,0.0
2022-07-15,2022,7,sexta-feira,5,False,PE,Nordeste,7,5,1,7,13,0.714286
2022-07-15,2022,7,sexta-feira,5,False,PI,Nordeste,5,4,3,3,12,0.8
2022-07-15,2022,7,sexta-feira,5,False,PR,Sul,18,5,2,4,19,0.277778
2022-07-15,2022,7,sexta-feira,5,False,RJ,Sudeste,14,1,0,1,14,0.071429
2022-07-15,2022,7,sexta-feira,5,False,RN,Nordeste,4,2,1,2,8,0.5
2022-07-15,2022,7,sexta-feira,5,False,RO,Norte,4,0,0,0,4,0.0
2022-07-15,2022,7,sexta-feira,5,False,RS,Sul,16,3,0,4,15,0.1875
2022-07-15,2022,7,sexta-feira,5,False,SC,Sul,22,4,1,4,17,0.181818
2022-07-15,2022,7,sexta-feira,5,False,SE,Nordeste,3,2,0,11,13,0.666667
2022-07-15,2022,7,sexta-feira,5,False,SP,Sudeste,6,1,0,1,7,0.166667
2022-07-15,2022,7,sexta-feira,5,False,TO,Norte,1,1,0,1,1,1.0
2022-07-16,2022,7,sábado,6,True,AM,Norte,1,1,1,0,1,1.0
2022-07-16,2022,7,sábado,6,True,AP,Norte,1,1,0,1,3,1.0
2022-07-16,2022,7,sábado,6,True,BA,Nordeste,15,5,2,4,21,0.333333
2022-07-16,2022,7,sábado,6,True,CE,Nordeste,3,1,0,4,10,0.333333
2022-07-16,2022,7,sábado,6,True,DF,Centro-Oeste,2,0,0,0,2,0.0
2022-07-16,2022,7,sábado,6,True,ES,Sudeste,4,0,0,0,4,0.0
2022-07-16,2022,7,sábado,6,True,GO,Centro-Oeste,15,2,0,2,10,0.133333
2022-07-16,2022,7,sábado,6,True,MG,Sudeste,22,6,1,6,27,0.272727
2022-07-16,2022,7,sábado,6,True,MS,Centro-Oeste,3,2,0,2,4,0.666667
2022-07-16,2022,7,sábado,6,True,MT,Centro-Oeste,5,4,0,4,5,0.8
2022-07-16,2022,7,sábado,6,True,PA,Norte,3,1,0,2,3,0.333333
2022-07-16,2022,7,sábado,6,True,PB,Nordeste,6,1,0,1,8,0.166667
2022-07-16,2022,7,sábado,6,True,PE,Nordeste,5,1,0,1,4,0.2
2022-07-16,2022,7,sábado,6,True,PI,Nordeste,4,1,1,1,8,0.25
2022-07-16,2022,7,sábado,6,True,PR,Sul,32,7,4,6,34,0.21875
2022-07-16,2022,7,sábado,6,True,RJ,Sudeste,14,4,0,5,18,0.285714
2022-07-16,2022,7,sábado,6,True,RN,Nordeste,5,2,0,5,7,0.4
2022-07-16,2022,7,sábado,6,True,RO,Norte,1,1,1,0,2,1.0
2022-07-16,2022,7,sábado,6,True,RS,Sul,13,3,1,2,16,0.230769
2022-07-16,2022,7,sábado,6,True,SC,Sul,26,7,1,7,34,0.269231
2022-07-16,2022,7,sábado,6,True,SE,Nordeste,5,3,0,3,4,0.6
2022-07-16,2022,7,sábado,6,True,SP,Sudeste,16,2,0,2,16,0.125
2022-07-16,2022,7,sábado,6,True,TO,Norte,3,2,1,1,26,0.666667
2022-07-17,2022,7,domingo,0,True,AL,Nordeste,1,1,0,2,3,1.0
2022-07-17,2022,7,domingo,0,True,AM,Norte,1,0,0,0,1,0.0
2022-07-17,2022,7,domingo,0,True,BA,Nordeste,15,6,7,6,21,0.4
2022-07-17,2022,7,domingo,0,True,CE,Nordeste,1,0,0,0,5,0.0
2022-07-17,2022,7,domingo,0,True,DF,Centro-Oeste,2,0,0,0,0,0.0
2022-07-17,2022,7,domingo,0,True,ES,Sudeste,6,1,0,1,11,0.166667
2022-07-17,2022,7,domingo,0,True,GO,Centro-Oeste,18,3,2,2,18,0.166667
2022-07-17,2022,7,domingo,0,True,MA,Nordeste,5,3,1,4,7,0.6
2022-07-17,2022,7,domingo,0,True,MG,Sudeste,33,7,2,9,54,0.212121
2022-07-17,2022,7,domingo,0,True,MS,Centro-Oeste,3,2,0,2,3,0.666667
2022-07-17,2022,7,domingo,0,True,MT,Centro-Oeste,6,3,0,3,5,0.5
2022-07-17,2022,7,domingo,0,True,PA,Norte,7,2,2,0,10,0.285714
2022-07-17,2022,7,domingo,0,True,PB,Nordeste,5,2,2,0,8,0.4
2022-07-17,2022,7,domingo,0,True,PE,Nordeste,5,4,1,3,5,0.8
2022-07-17,2022,7,domingo,0,True,PI,Nordeste,2,1,1,0,2,0.5
2022-07-17,2022,7,domingo,0,True,PR,Sul,22,4,3,3,19,0.181818
2022-07-17,2022,7,domingo,0,True,RJ,Sudeste,13,5,0,5,12,0.384615
2022-07-17,2022,7,domingo,0,True,RN,Nordeste,3,0,0,0,3,0.0
2022-07-17,2022,7,domingo,0,True,RO,Norte,6,2,1,1,7,0.333333
2022-07-17,2022,7,domingo,0,True,RS,Sul,18,6,4,7,27,0.333333
2022-07-17,2022,7,domingo,0,True,SC,Sul,26,3,0,3,28,0.115385
2022-07-17,2022,7,domingo,0,True,SE,Nordeste,3,0,0,0,2,0.0
2022-07-17,2022,7,domingo,0,True,SP,Sudeste,20,4,0,7,26,0.2
2022-07-17,2022,7,domingo,0,True,TO,Norte,4,1,1,0,6,0.25
2022-07-18,2022,7,segunda-feira,1,False,AC,Norte,1,1,0,2,3,1.0
2022-07-18,2022,7,segunda-feira,1,False,AL,Nordeste,1,0,0,0,1,0.0
2022-07-18,2022,7,segunda-feira,1,False,AP,Norte,1,1,0,1,1,1.0
2022-07-18,2022,7,segunda-feira,1,False,BA,Nordeste,13,5,6,12,34,0.384615
2022-07-18,2022,7,segunda-feira,1,False,DF,Centro-Oeste,1,0,0,0,2,0.0
2022-07-18,2022,7,segunda-feira,1,False,ES,Sudeste,9,3,0,4,14,0.333333
2022-07-18,2022,7,segunda-feira,1,False,GO,Centro-Oeste,10,3,0,8,20,0.3
2022-07-18,2022,7,segunda-feira,1,False,MA,Nordeste,2,2,0,2,3,1.0
2022-07-18,2022,7,segunda-feira,1,False,MG,Sudeste,13,3,2,1,21,0.230769
2022-07-18,2022,7,segunda-feira,1,False,MS,Centro-Oeste,2,0,0,0,2,0.0
2022-07-18,2022,7,segunda-feira,1,False,MT,Centro-Oeste,3,0,0,0,3,0.0
2022-07-18,2022,7,segunda-feira,1,False,PA,Norte,1,1,1,0,1,1.0
2022-07-18,2022,7,segunda-feira,1,False,PE,Nordeste,6,1,2,0,5,0.166667
2022-07-18,2022,7,segunda-feira,1,False,PI,Nordeste,5,1,1,0,5,0.2
2022-07-18,2022,7,segunda-feira,1,False,PR,Sul,18,3,1,3,19,0.166667
2022-07-18,2022,7,segunda-feira,1,False,RJ,Sudeste,10,2,0,4,16,0.2
2022-07-18,2022,7,segunda-feira,1,False,RN,Nordeste,4,3,1,3,6,0.75
2022-07-18,2022,7,segunda-feira,1,False,RO,Norte,5,1,1,0,5,0.2
2022-07-18,2022,7,segunda-feira,1,False,RS,Sul,11,0,0,0,10,0.0
2022-07-18,2022,7,segunda-feira,1,False,SC,Sul,19,6,2,5,18,0.315789
2022-07-18,2022,7,segunda-feira,1,False,SE,Nordeste,4,1,0,1,5,0.25
2022-07-18,2022,7,segunda-feira,1,False,SP,Sudeste,8,2,0,2,8,0.25
2022-07-18,2022,7,segunda-feira,1,False,TO,Norte,3,2,0,2,4,0.666667
2022-07-19,2022,7,terça-feira,2,False,AL,Nordeste,2,1,0,1,2,0.5
2022-07-19,2022,7,terça-feira,2,False,AP,Norte,1,0,0,0,1,0.0
2022-07-19,2022,7,terça-feira,2,False,BA,Nordeste,4,1,0,1,2,0.25
2022-07-19,2022,7,terça-feira,2,False,CE,Nordeste,3,1,1,0,2,0.333333
2022-07-19,2022,7,terça-feira,2,False,DF,Centro-Oeste,2,0,0,0,3,0.0
2022-07-19,2022,7,terça-feira,2,False,ES,Sudeste,8,4,0,5,10,0.5
2022-07-19,2022,7,terça-feira,2,False,GO,Centro-Oeste,5,1,1,0,9,0.2
2022-07-19,2022,7,terça-feira,2,False,MA,Nordeste,3,2,1,3,5,0.666667
2022-07-19,2022,7,terça-feira,2,False,MG,Sudeste,15,2,2,1,16,0.133333
2022-07-19,2022,7,terça-feira,2,False,MS,Centro-Oeste,5,0,0,0,8,0.0
2022-07-19,2022,7,terça-feira,2,False,MT,Centro-Oeste,5,1,0,1,5,0.2
2022-07-19,2022,7,terça-feira,2,False,PA,Norte,2,1,0,2,8,0.5
2022-07-19,2022,7,terça-feira,2,False,PB,Nordeste,3,1,0,2,4,0.333333
2022-07-19,2022,7,terça-feira,2,False,PE,Nordeste,4,4,0,5,6,1.0
2022-07-19,2022,7,terça-feira,2,False,PI,Nordeste,1,0,0,0,1,0.0
2022-07-19,2022,7,terça-feira,2,False,PR,Sul,18,6,0,7,20,0.333333
2022-07-19,2022,7,terça-feira,2,False,RJ,Sudeste,11,2,0,2,12,0.181818
2022-07-19,2022,7,terça-feira,2,False,RN,Nordeste,3,0,0,0,2,0.0
2022-07-19,2022,7,terça-feira,2,False,RO,Norte,4,2,0,2,5,0.5
2022-07-19,2022,7,terça-feira,2,False,RR,Norte,1,1,0,1,1,1.0
2022-07-19,2022,7,terça-feira,2,False,RS,Sul,8,3,1,2,9,0.375
2022-07-19,2022,7,terça-feira,2,False,SC,Sul,20,4,0,4,20,0.2
2022-07-19,2022,7,terça-feira,2,False,SE,Nordeste,1,0,0,0,0,0.0
2022-07-19,2022,7,terça-feira,2,False,SP,Sudeste,8,1,0,1,8,0.125
2022-07-19,2022,7,terça-feira,2,False,TO,Norte,2,2,1,3,6,1.0
2022-07-20,2022,7,quarta-feira,3,False,AC,Norte,1,0,0,0,1,0.0
2022-07-20,2022,7,quarta-feira,3,False,AL,Nordeste,2,0,0,0,4,0.0
2022-07-20,2022,7,quarta-feira,3,False,BA,Nordeste,8,4,1,3,11,0.5
2022-07-20,2022,7,quarta-feira,3,False,CE,Nordeste,3,1,1,0,3,0.333333
2022-07-20,2022,7,quarta-feira,3,False,DF,Centro-Oeste,5,2,0,2,6,0.4
2022-07-20,2022,7,quarta-feira,3,False,ES,Sudeste,7,3,0,4,6,0.428571
2022-07-20,2022,7,quarta-feira,3,False,GO,Centro-Oeste,10,2,0,2,9,0.2
2022-07-20,2022,7,quarta-feira,3,False,MA,Nordeste,2,0,0,0,3,0.0
2022-07-20,2022,7,quarta-feira,3,False,MG,Sudeste,23,8,4,4,20,0.347826
2022-07-20,2022,7,quarta-feira,3,False,MS,Centro-Oeste,4,1,0,1,3,0.25
2022-07-20,2022,7,quarta-feira,3,False,MT,Centro-Oeste,7,0,0,0,6,0.0
2022-07-20,2022,7,quarta-feira,3,False,PA,Norte,5,2,0,2,5,0.4
2022-07-20,2022,7,quarta-feira,3,False,PB,Nordeste,2,1,0,1,1,0.5
2022-07-20,2022,7,quarta-feira,3,False,PE,Nordeste,8,1,0,1,7,0.125
2022-07-20,2022,7,quarta-feira,3,False,PI,Nordeste,5,1,0,1,5,0.2
2022-07-20,2022,7,quarta-feira,3,False,PR,Sul,22,7,1,7,19,0.318182
2022-07-20,2022,7,quarta-feira,3,False,RJ,Sudeste,7,1,0,2,8,0.142857
2022-07-20,2022,7,quarta-feira,3,False,RN,Nordeste,4,0,0,0,7,0.0
2022-07-20,2022,7,quarta-feira,3,False,RO,Norte,6,1,0,1,5,0.166667
2022-07-20,2022,7,quarta-feira,3,False,RR,Norte,1,0,0,0,0,0.0
2022-07-20,2022,7,quarta-feira,3,False,RS,Sul,9,4,1,3,13,0.444444
2022-07-20,2022,7,quarta-feira,3,False,SC,Sul,16,6,1,6,16,0.375
2022-07-20,2022,7,quarta-feira,3,False,SE,Nordeste,1,0,0,0,1,0.0
2022-07-20,2022,7,quarta-feira,3,False,SP,Sudeste,7,4,1,3,10,0.571429
2022-07-20,2022,7,quarta-feira,3,False,TO,Norte,5,5,3,2,6,1.0
2022-07-21,2022,7,quinta-feira,4,False,AL,Nordeste,5,2,0,2,7,0.4
2022-07-21,2022,7,quinta-feira,4,False,AM,Norte,1,0,0,0,0,0.0
2022-07-21,2022,7,quinta-feira,4,False,BA,Nordeste,18,6,3,7,24,0.333333
2022-07-21,2022,7,quinta-feira,4,False,CE,Nordeste,2,1,0,1,2,0.5
2022-07-21,2022,7,quinta-feira,4,False,DF,Centro-Oeste,5,0,0,0,4,0.0
2022-07-21,2022,7,quinta-feira,4,False,ES,Sudeste,8,2,0,2,9,0.25
2022-07-21,2022,7,quinta-feira,4,False,GO,Centro-Oeste,4,0,0,0,7,0.0
2022-07-21,2022,7,quinta-feira,4,False,MA,Nordeste,3,2,2,2,6,0.666667
2022-07-21,2022,7,quinta-feira,4,False,MG,Sudeste,16,4,2,3,24,0.25
2022-07-21,2022,7,quinta-feira,4,False,MS,Centro-Oeste,3,1,1,0,2,0.333333
2022-07-21,2022,7,quinta-feira,4,False,MT,Centro-Oeste,7,4,3,2,9,0.571429
2022-07-21,2022,7,quinta-feira,4,False,PA,Norte,2,0,0,0,3,0.0
2022-07-21,2022,7,quinta-feira,4,False,PB,Nordeste,3,1,0,1,3,0.333333
2022-07-21,2022,7,quinta-feira,4,False,PE,Nordeste,5,1,2,0,3,0.2
2022-07-21,2022,7,quinta-feira,4,False,PI,Nordeste,2,0,0,0,2,0.0
2022-07-21,2022,7,quinta-feira,4,False,PR,Sul,21,9,4,5,17,0.428571
2022-07-21,2022,7,quinta-feira,4,False,RJ,Sudeste,8,2,1,1,10,0.25
2022-07-21,2022,7,quinta-feira,4,False,RN,Nordeste,2,0,0,0,1,0.0
2022-07-21,2022,7,quinta-feira,4,False,RO,Norte,2,0,0,0,1,0.0
2022-07-21,2022,7,quinta-feira,4,False,RS,Sul,9,2,1,1,4,0.222222
2022-07-21,2022,7,quinta-feira,4,False,SC,Sul,21,4,0,4,28,0.190476
2022-07-21,2022,7,quinta-feira,4,False,SP,Sudeste,16,5,1,4,18,0.3125
2022-07-21,2022,7,quinta-feira,4,False,TO,Norte,1,0,0,0,1,0.0
2022-07-22,2022,7,sexta-feira,5,False,AC,Norte,1,1,0,1,1,1.0
2022-07-22,2022,7,sexta-feira,5,False,AL,Nordeste,1,0,0,0,0,0.0
2022-07-22,2022,7,sexta-feira,5,False,BA,Nordeste,13,1,0,1,16,0.076923
2022-07-22,2022,7,sexta-feira,5,False,CE,Nordeste,5,2,1,1,9,0.4
2022-07-22,2022,7,sexta-feira,5,False,DF,Centro-Oeste,9,2,0,2,11,0.222222
2022-07-22,2022,7,sexta-feira,5,False,ES,Sudeste,13,5,1,8,27,0.384615
2022-07-22,2022,7,sexta-feira,5,False,GO,Centro-Oeste,12,2,2,0,10,0.166667
2022-07-22,2022,7,sexta-feira,5,False,MA,Nordeste,3,1,1,0,2,0.333333
2022-07-22,2022,7,sexta-feira,5,False,MG,Sudeste,29,8,2,9,50,0.275862
2022-07-22,2022,7,sexta-feira,5,False,MS,Centro-Oeste,6,3,1,2,8,0.5
